problem_ID,problem_set_ID,question,kind,filename,q_len
99,7,"Given $N(t)=N_0(e)^{-rt}$, where $N(t)$ is the amount of a drug, $N_0$ is the initial dosage, $r$ is the decay rate, and $t$ is time in hours.\\[5pt] For $A$, model $A(t)$ as an initial amount of 190 milligrams and decay rate of 0.20.\\[5pt]
For $B, B(t)$ is 65 milligrams initially with a decay rate of 0.07.\\*[5pt]
Write equations for $A(t)$ and $B(t)$.\\[.75in]
Graph each function on the set of axes below.
\begin{center}
    \begin{tikzpicture}[scale=4.5/4]
    \draw[step=0.5cm,gray,very thin] (0,0) grid (10,10);
    \draw[thick,->] (0,0) -- (10.2,0) node[anchor=north west] {t};
    \draw[thick,->] (0,0) -- (0,10.2) node[anchor=south east] {N(t)};
    \foreach \x in {1,2,3,4,5,6,7,8,9,10} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    \foreach \y in {2.5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50};
    \foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {100};
    \foreach \y in {7.5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {150};
    \foreach \y in {10} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {200};
    \end{tikzpicture}
\end{center}
To the \emph{nearest hour}, $t$, when will the two drugs be at equal levels?\\*[0.5in]
When will $145$ milligrams of drug $A$ remain, to the \emph{nearest tenth of an hour}? 

",question,0524IB1_Test-regents-problems.tex,1304
100,7,"\newpage


",newpage,0524IB1_Test-regents-problems.tex,11
101,7,"A suburban high school has a population of 1376 students. The number of students who participate in sports is 649. The number of students who participate in music is 433. If
the probability that a student participates in either sports or music is $\displaystyle \frac{974}{1376}$, what is the probability that a student participates in both sports and music?\\[2.75in] %Alg2 Regents Jun2016

",question,0524IB1_Test-regents-problems.tex,392
102,7,"If $g(c)=1-c^2$ and $m(c)=c+1$, then which statement is \emph{not} true?
\begin{enumerate}
    \item $g(c) \bullet m(c) = 1+c-c^2-c^3$
    \item $g(c) + m(c) = 2+c-c^2$
    \item $m(c) - g(c) = c+c^2$
    \item $\displaystyle \frac{m(c)}{g(c)} = \frac{-1}{1-c}$ \\[.75in]
\end{enumerate} %Regents Alg2 Jun2016

",question,0524IB1_Test-regents-problems.tex,311
103,7,"Sean’s team has a baseball game tomorrow. He pitches 50\% of the games. There is a 40\% chance of rain during the game tomorrow. If the probability that it rains given that Sean pitches is 40\%, it can be concluded that these two events are
\begin{enumerate}
    \item independent
    \item dependent
    \item mutually exclusive
    \item complements
\end{enumerate} %Regents Alg2 Jun2016


",question,0524IB1_Test-regents-problems.tex,392
104,7,"\newpage

",newpage,0524IB1_Test-regents-problems.tex,10
105,7,"Sketch a graph with the following characteristics: 
\begin{itemize}
\item polynomial function of order four
\item a positive leading coefficient
\item four real zeros
\end{itemize}
\begin{center}
    \begin{tikzpicture}[scale=2/4]
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    \end{tikzpicture}
\end{center}

",question,0524IB1_Test-regents-problems.tex,425
106,7,"\newpage

",newpage,0524IB1_Test-regents-problems.tex,10
107,7,"For each polynomial graph, state 
\begin{enumerate}
\item its degree,
\item how many distinct zeros it has, and
\item the sign of its leading coefficient.
\end{enumerate}

    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -4.3:5.2] {-0.1*(x+3)*(x)*(x-4)};
    \end{tikzpicture}
    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -5.3:4.2] {-0.05*(x+5)*(x+3)*(x-1)*(x-4)};
    \end{tikzpicture}
\\[30pt]
    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -1.3:5.2] {-0.5*(x-2)*(x-2)};
    \end{tikzpicture}
    \begin{tikzpicture}[scale=2/4]
    %\draw[step=1cm,gray,very thin] (-7,-7) grid (7,7);
    \draw[thick,<->] (-7.5,0) -- (7.5,0) node[anchor=north west] {\textbf{x}};
    \draw[thick,<->] (0,-7.5) -- (0,7.5) node[anchor=south east] {\textbf{y}};
    %\foreach \x in {-6, -4, -2, 2, 4, 6} \draw (\x cm,1pt) -- (\x cm,-1pt) node[anchor=north] {$\x$};
    %\foreach \y in {5} \draw (1pt,\y cm) -- (-1pt,\y cm) node[anchor=east] {50}; %{$\y$};
    \tkzInit[xmin=-6,xmax=6,ymin=-7,ymax=7,ystep=1]   
    \tkzFct[color=black,thick,<->,domain = -3.3:5.2] {0.05*(x*x*x*x-3*x*x*x-9*x*x+10*x+20)};
    \end{tikzpicture}


",question,0524IB1_Test-regents-problems.tex,2592
108,7,"\newpage


",newpage,0524IB1_Test-regents-problems.tex,11
109,7,"What is the expression $6xi^3(-4xi+5)$ is equivalent to?  %Alg2 Regents Jun2017 multiple choice

",question,0524IB1_Test-regents-problems.tex,97
110,7,"Simplify the expression $(3k - 2i)^2$, where $i$ is the imaginary unit. %Alg2 Regents Aug2017




",question,0524IB1_Test-regents-problems.tex,98
111,7,"\newpage

",newpage,0524IB1_Test-regents-problems.tex,10
112,8,"Write down the topic of your exploration paper. Start with the phrase, ``The aim of my paper is ...''  \vspace{3cm}
  
",question,2-16DNQ_Descriptive-stats.tex,119
113,8,"For homework, you read an exploration paper written by a BECA student last year titled, \emph{Subway Linear Regression}. Where did the author collect his data?  \vspace{1cm}
  
",question,2-16DNQ_Descriptive-stats.tex,177
114,8,"A box contains 100 cards. Each card has a number between one and six written on it. The following table shows the frequencies for each number.
  
  \begin{tabular}{|l|r|r|r|r|r|r|}
    \hline
    Number & 1 & 2 & 3 & 4 & 5 & 6\\ 
    \hline 
    Frequency & 26 & 10 & 20 & $k$ & 29 & 11\\ 
    \hline 
    \end{tabular}

  \begin{enumerate}
    \item Calculate the value of $k$. \hfill [3 marks] \vspace{3cm}
    \item Find
    \begin{enumerate}
      \item the median; \hfill [2 marks] \vspace{3cm}
      \item the interquartile range. \hfill [3 marks] \vspace{3cm}
    \end{enumerate}
  \end{enumerate}

",question,2-16DNQ_Descriptive-stats.tex,606
115,8,"\newpage

",newpage,2-16DNQ_Descriptive-stats.tex,10
116,8,"The following box-and-whisker plot represents the examination scores of a group of students.\\
  \includegraphics[width=9cm]{2-16exam-scores-box-plot.png}
  \begin{enumerate}
    \item Write down the median score. \hfill [1 marks]\\[1.5cm]
    The range of the scores is 52 marks, and the interquartile range is 19 marks.
    \item Find the value of
    \begin{enumerate}
      \item $c$; \hfill [2 marks] \vspace{2cm}
      \item $d$. \hfill [2 marks] \vspace{2cm}
    \end{enumerate}
  \end{enumerate}

",question,2-16DNQ_Descriptive-stats.tex,505
117,8,"The scores of 30 students taking an IB Paper 2 are shown in the frequency table below.
    
    \begin{tabular}{|l|c|c|c|c|}
      \hline
      Mark ($x$) & $10 \leq x < 30$ & $30 \leq x < 50$ & $50 \leq x < 70$ & $70 \leq x < 90$\\ 
      \hline 
      Frequency & 8 & 12 & 7 & 3\\ 
      \hline 
      \end{tabular}

    \begin{enumerate}
      \item Write down the modal class.  \hfill [1 mark]  \vspace{2cm}
      \item Estimate the mean score $\overline{x}$. \hfill [3 marks] \vspace{2cm}
      \item Estimate the standard deviation of the scores, $\sigma$.  \hfill [3 marks] \vspace{1cm}
    \end{enumerate}

",question,2-16DNQ_Descriptive-stats.tex,615
118,9,"A box contains 100 cards. Each card has a number between one and six written on it. The following table shows the frequencies for each number.
  
  \begin{tabular}{|l|r|r|r|r|r|r|}
    \hline
    Number & 1 & 2 & 3 & 4 & 5 & 6\\ 
    \hline 
    Frequency & 6 & $k$ & 20 & 30 & 29 & 11\\ 
    \hline 
    \end{tabular}

  \begin{enumerate}
    \item Calculate the value of $k$. \hfill [3 marks] \vspace{2cm}
    \item Find
    \begin{enumerate}
      \item the median; \hfill [2 marks] \vspace{2cm}
      \item the interquartile range. \hfill [3 marks] \vspace{2cm}
    \end{enumerate}
  \end{enumerate}

",question,2-16DN_reQuiz_Descriptive-stats.tex,605
119,9,"The following box-and-whisker plot represents the examination scores of a group of students.\\
  \includegraphics[width=9cm]{2-16exam-scores-box-plot.png}
  \begin{enumerate}
    \item Write down the median score. \hfill [1 marks]\\[1.25cm]
    The range of the scores is 48 marks, and the interquartile range is 17 marks.
    \item Find the value of
    \begin{enumerate}
      \item $c$; \hfill [2 marks] \vspace{1.5cm}
      \item $d$. \hfill [2 marks] \vspace{1.5cm}
    \end{enumerate}
  \end{enumerate}

",question,2-16DN_reQuiz_Descriptive-stats.tex,510
120,9,"The scores of 30 students taking an IB Paper 2 are shown in the frequency table below.
    
    \begin{tabular}{|l|c|c|c|c|}
      \hline
      Mark ($x$) & $10 \leq x < 30$ & $30 \leq x < 50$ & $50 \leq x < 70$ & $70 \leq x < 90$\\ 
      \hline 
      Frequency & 6 & 10 & 11 & 3\\ 
      \hline 
      \end{tabular}

    \begin{enumerate}
      \item Write down the modal class.  \hfill [1 mark]  \vspace{2cm}
      \item Estimate the mean score $\overline{x}$. \hfill [3 marks] \vspace{2cm}
      \item Estimate the standard deviation of the scores, $\sigma$.  \hfill [3 marks] \vspace{1cm}
    \end{enumerate}

",question,2-16DN_reQuiz_Descriptive-stats.tex,616
121,10,"  \subsubsection*{Write your answers on the exam in the space provided. Show work as required.}
",section,2-19Exam_Descriptive-stats.tex,96
122,10,"If you have not emailed me a copy of your exploration project paper, please explain here. Include why it is late, when you plan to email it to me, and what I can do to help you.  \vspace{6cm}
  
",question,2-19Exam_Descriptive-stats.tex,195
123,10,"The following box-and-whisker plot represents the examination scores of a group of students.\\
  \includegraphics[width=9cm]{2-16exam-scores-box-plot.png}
  \begin{enumerate}
    \item Write down the median score. \hfill [1 marks]\\[1.5cm]
    The range of the scores is 54 marks, and the interquartile range is 21 marks.
    \item Find the value of
    \begin{enumerate}
      \item $c$; \hfill [2 marks] \vspace{2cm}
      \item $d$. \hfill [2 marks] \vspace{2cm}
    \end{enumerate}
  \end{enumerate}

",question,2-19Exam_Descriptive-stats.tex,505
124,10,"  \newpage
",newpage,2-19Exam_Descriptive-stats.tex,11
125,10,"Given the following set of 15 data:
    \begin{center}
    3, 4, 4, 5, 5, 5, 6, 8, 9, 11, 11, 15, 15, 16, 17
  \end{center}
  \begin{enumerate}
    \item Write down the mode \hfill [1 marks] \vspace{1cm}
    \item Find the median. \hfill [1 marks] \vspace{1.5cm}
    \item Find the interquartile range. \hfill [2 marks] \vspace{3cm}
    \item Draw a box and whiskers plot of the data on the axis below. \hfill [2 marks] \vspace{1cm}
      \begin{center}
        \begin{tikzpicture}[scale=.5]
          \draw [help lines, dashed] (0,0) grid (20,4);
          \draw [thick, ->] (0,0) -- (20.5,0) node [below right] {$x$};
          \foreach \x in {0,2,4,6,8,10, 12, 14, 16, 18, 20}
            \draw[shift={(\x,0)},color=black] (0pt,2pt) -- (0pt,-2pt) node[below] {\footnotesize $\x$};
          \draw [thick, -] (0,0)--(0,4);
        \end{tikzpicture}
      \end{center} \vspace{1cm}
      \item Find the mean. \hfill [2 marks]
    \end{enumerate}

",question,2-19Exam_Descriptive-stats.tex,948
126,10,"\newpage

",newpage,2-19Exam_Descriptive-stats.tex,10
127,10,"There are 250 high school students at BECA ranging in age from 13 to 18 years old. The following table shows the frequencies of each age.
    \begin{center}
    \begin{tabular}{|l|r|r|r|r|r|r|}
      \hline
      Age (years) & 13 & 14 & 15 & 16 & 17 & 18\\ 
      \hline 
      Frequency & 27 & 53 & 60 & $k$ & 43 & 12\\ 
      \hline 
      \end{tabular}
    \end{center}

  \begin{enumerate}
    \item Calculate the value of $k$. \hfill [1 mark] \vspace{1.5cm}
    \item Write down the mode. \hfill [1 mark] \vspace{1.5cm}
    \item Find the value of the range. \hfill [1 marks] \vspace{1.5cm}
    \item Find the median. \hfill [1 marks] \vspace{1.5cm}
    \item Find the mean. \hfill [2 marks] \vspace{1.5cm}
    \item Find the standard deviation. \hfill [2 marks] \vspace{1.5cm}
    \item Four years later the same 250 people have moved on to college and career. Find the new values of the 
    \begin{enumerate}
      \item mean; \hfill [1 marks] \vspace{1.5cm}
      \item standard deviation. \hfill [1 marks]
    \end{enumerate}
  \end{enumerate}

",question,2-19Exam_Descriptive-stats.tex,1055
128,10,"\newpage
",newpage,2-19Exam_Descriptive-stats.tex,9
129,10,"The following diagram shows triangle $ABC$ (not drawn to scale).
  \begin{center}
    \begin{tikzpicture}[scale=1.4, rotate=-15]
      \draw [-, thick] (54:3) node[above right]{$C$}--
        (0,0) node[left]{$A$}--
        (4.5,0) node[right]{$B$}--cycle;
      \node at (0.3, 0.2)[right]{$56^\circ$};
      \node at (4, 0.2)[above left]{$46^\circ$};
      \node at (3.3, 1.7)[below]{$7$};
    \end{tikzpicture}
    \end{center} 
    $BC=7$, $C\hat{A}B=56^\circ$, and $A\hat{B}C=46^\circ$
    \begin{enumerate}
      \item Find the measure of $A\hat{C}B$. \hfill [1 mark] \vspace{3cm}
      \item Find $AC$. \hfill [3 marks] \vspace{5cm}
      \item Find the area of triangle $ABC$. \hfill [3 marks] \vspace{5cm}
    \end{enumerate}
    
",question,2-19Exam_Descriptive-stats.tex,739
130,10,"\newpage
",newpage,2-19Exam_Descriptive-stats.tex,9
131,10,"The histogram below shows the heart rate $x$ in beats per minute for 65 athletes after a fitness exercise.

    \begin{center}
      \begin{tikzpicture}
      \begin{axis}[
        xlabel=Heart rate (beats per minute),
        ylabel=Frequency,
        ybar interval=1,
        xmin=60, xmax=195,
        ymin=0, ymax=24,
        xtick={70,90,110,130,150,170,190},
        ytick={0,2,4,6,8,10,12,14,16,18,20,22},
        axis lines = left,
        ymajorgrids=true,
        axis x discontinuity=crunch,
      ]
      \addplot+ [color=black, fill=lightgray]
        coordinates {(80,5) (100,15)
          (120,20) (140,14) 
          (160,11) 
          (180,3)}; %Last pair does not show
      \end{axis}
      \end{tikzpicture}
    \end{center}

    The following is the frequency table for the distribution of $x$. \\[0.25cm]
      \begin{tabular}{|l|c|c|c|c|c|}
        \hline
        HR ($x$) & $70 \leq x < 90$ & $90 \leq x < 110$ & $110 \leq x < 130$ & $130 \leq x < 150$ & $150 \leq x < 170$ \\ 
        \hline 
        Freq & 5 & $p$ & 20 & 14 & 11  \\ 
        \hline 
        \end{tabular}
      \begin{enumerate}
        \item Write down the value of $p$. \hfill [1 mark] \vspace{1cm}
        \item Write down the modal class. \hfill [2 marks] \vspace{1cm}
        \item An athlete is selected at random. Find the probability that the athlete has a heart rate of 130 beats per minute or greater. \hfill [2 marks] \vspace{1cm}
        \item Consider the class interval $70 \leq x < 90$.
        \begin{enumerate}
          \item Write down the interval width. \hfill [1 mark] \vspace{1cm}
          \item Write down the mid-interval value. \hfill [1 mark] 
        \end{enumerate}
        \item Hence find an estimate for the
        \begin{enumerate}
          \item mean; \hfill [2 marks] \vspace{1cm}
          \item standard deviation. \hfill [2 marks] 
        \end{enumerate}
      \end{enumerate}

    
",question,2-19Exam_Descriptive-stats.tex,1920
132,10,"\newpage
",newpage,2-19Exam_Descriptive-stats.tex,9
133,10,"The following diagram shows quadrilateral $ABCD$ (not drawn to scale).
  \begin{center}
    \begin{tikzpicture}[scale=1.5, rotate=-30]
      \draw [-, thick] (100:3.5) node[above right]{$D$}--
        (0,0) node[below]{$B$}--
        (-5,0) node[below]{$A$}--cycle;
      \draw [-, thick] (100:3.5) --
      (55:3) node[right]{$C$}--
      (0,0);             
      \node at (58:2.9)[left]{$72^\circ$};
      \node at (50:1.5)[right]{$6.3$};
      \node at (-2.5,-0.2)[below]{$9.8$};
      \node at (78:3.5)[below]{$4.5$};
      \node at (-3,2.2)[below]{$11.1$};
    \end{tikzpicture}
    \end{center} 
    $AB=9.8$, $BC=6.3$, $CD=4.5$, $AD=11.1$, and $B\hat{C}D=72^\circ$
    \begin{enumerate}
      \item Find $BD$. \hfill [3 marks] \vspace{6cm}
      \item Find $A\hat{B}D$. \hfill [3 marks]
    \end{enumerate}

",question,2-19Exam_Descriptive-stats.tex,816
134,10,"\newpage
",newpage,2-19Exam_Descriptive-stats.tex,9
135,10,"An environmental group records the numbers of coyotes and foxes in a wildlife reserve after $t$ years, starting on 1 January 1995.\\[0.25cm]
    Let $c$ be the number of coyotes in the reserve after $t$ years. The following table shows the number of coyotes after $t$ years.
      \begin{center}
        \begin{tabular}{|l|c|c|c|c|c|}
          \hline
          number of years ($t$) & 0 & 2 & 10 & 15 & 19 \\ 
          \hline 
          number of coyotes ($c$) & 115 & 197 & 265 & 320 & 406  \\ 
          \hline 
          \end{tabular}
        \end{center}
      The relationship between the variables can be modelled by the regression equation $c=at+b$.
      \begin{enumerate}
        \item Find the value of $a$ and $b$. \hfill [3 marks] \vspace{3cm}
        \item Find Pearson's correlation coefficient $r$ and characterize its value. \hfill [2 marks] \vspace{3cm}
        \item Use the regression equation to estimate the number of coyotes in the reserve when $t=7$. \hfill [3 marks]
      \end{enumerate}


",question,2-19Exam_Descriptive-stats.tex,1017
